# {"t_start": 1548189974.4402926, "env_id": "guidance-collision-avoidance-single-continuous-action-v0"} 
r,l,t 
-12.374188,33,348.839907
-13.7663,35,349.009444
-14.620108,35,349.041388
-9.791031,39,349.204382
-9.830915,42,349.241758
-16.714547,42,349.279689
-21.812465,35,349.445795
-19.031455,35,349.476737
-18.478696,34,349.510623
-19.191716,42,349.67667
-22.440692,37,349.709594
-22.522719,36,349.874144
-20.093843,36,349.90509
-6.084291,34,349.936976
-13.366029,34,350.095576
-13.045826,34,350.125473
-21.875635,42,350.161377
-11.660848,35,350.319953
-21.980113,38,350.353887
-3.978645,33,350.381816
-20.406391,37,350.538374
-23.927083,49,350.585251
-19.947635,37,350.745849
-18.471646,38,350.781726
-21.084156,49,350.826606
-3.07331,34,350.982233
-28.455527,42,351.020132
-30.665354,40,351.187138
-24.53539,38,351.22005
-17.841299,38,351.255954
-11.654836,40,351.419518
-11.945174,34,351.449449
-14.940385,31,351.478361
-15.570764,48,351.649903
-12.042735,37,351.683837
-17.040128,33,351.844399
-3.587052,34,351.874305
-17.635686,35,351.904225
-18.361878,38,352.065281
-20.056777,46,352.106172
-4.737826,38,352.272732
-23.823326,48,352.315622
-19.500173,33,352.346535
-8.443441,32,352.506538
-19.406993,37,352.540457
-12.722986,38,352.575354
-21.511306,38,352.739942
-21.071434,33,352.769835
-31.025649,43,352.934395
-14.391687,38,352.967308
-22.697904,37,353.00022
-13.514609,32,353.35679
-24.018286,40,353.394676
-2.754987,38,353.431578
-13.467649,32,353.594148
-7.48884,40,353.631073
-33.809698,52,353.808575
-11.655028,47,353.85069
-21.32954,45,354.020393
-27.039843,35,354.050824
-18.054509,36,354.082739
-25.604747,39,354.244323
-12.83989,36,354.277221
-14.29384,34,354.310133
-15.013562,39,354.475691
-3.355425,43,354.514588
-7.339555,50,354.688125
-33.319581,46,354.729015
-19.439191,38,354.892579
-19.777004,36,354.92948
-14.942607,42,354.969906
-17.788948,41,355.128506
-17.39523,38,355.164411
-5.162386,32,355.19331
-9.562966,32,355.353298
-11.308041,32,355.381551
-24.803625,38,355.414486
-25.151989,38,355.575642
-18.173074,33,355.604537
-9.939317,38,355.766771
-19.791097,46,355.808659
-8.884926,42,355.847556
-12.461662,48,356.015108
-8.92262,43,356.052038
-10.481817,40,356.214599
-33.383991,42,356.252476
-34.419068,53,356.428007
-22.428636,38,356.46294
-9.075829,35,356.493832
-19.893067,30,356.648419
-21.139621,40,356.682355
-31.693165,43,356.843931
-22.569212,37,356.877837
-22.957174,43,356.915735
-19.000805,32,357.075369
-20.588358,31,357.102266
-15.712111,36,357.133182
-14.01769,33,357.288754
-19.96988,32,357.31668
-12.422313,38,357.350612
-14.507737,34,357.528115
-27.613067,47,357.582979
-12.667885,44,357.96495
-18.553801,43,358.00584
-23.362778,41,358.045735
-10.944987,37,358.202319
-24.355215,38,358.236227
-22.521662,35,358.397821
-30.781563,39,358.439709
-25.86681,37,358.476611
-18.044406,29,358.629628
-17.558414,45,358.668496
-17.438666,33,358.696455
-6.328194,38,358.853004
-18.596003,39,358.88892
-18.32691,43,359.054467
-17.19535,36,359.086382
-5.430381,34,359.116301
-12.812477,36,359.276907
-6.654114,32,359.305796
-4.444629,36,359.33674
-21.521116,40,359.501301
-18.745634,41,359.537237
-25.760238,35,359.569121
-12.44532,40,359.733181
-23.563237,41,359.769098
-21.964806,39,359.933338
-20.490334,48,359.975227
-2.461525,41,360.140762
-23.081051,36,360.172707
-11.401411,33,360.203594
-8.200323,34,360.362197
-31.353908,45,360.402065
-10.929835,33,360.431985
-18.03474,50,360.612503
-13.881657,33,360.646413
-10.08126,42,360.806983
-26.937795,42,360.842888
-27.079911,34,360.871811
-19.427601,38,361.036881
-22.165279,44,361.07478
-22.230502,44,361.244524
-20.976859,34,361.274409
-14.842401,39,361.311311
-34.490983,52,361.486863
-25.370339,37,361.519755
-5.078048,37,361.675339
-16.380036,47,361.718226
-8.640268,40,361.880821
-27.638224,39,361.915699
-24.33389,36,361.946617
-16.617632,34,362.102215
-16.063364,43,362.140073
-28.833384,46,362.179965
-15.41091,33,362.548009
-24.025973,33,362.578927
-24.208874,41,362.745812
-17.541867,34,362.778725
-10.418614,35,362.81064
-9.369455,41,362.976224
-24.551855,34,363.007115
-26.48836,39,363.042023
-28.261157,44,363.244482
-15.205942,37,363.279389
-9.017371,41,363.464894
-32.017932,42,363.505785
-8.551377,36,363.5377
-15.298416,36,363.688299
-0.621877,42,363.7252
-22.800419,38,363.887767
-23.136236,51,363.93165
-28.270663,41,363.968551
-19.758166,33,364.12338
-32.493973,46,364.162612
-27.008665,46,364.332327
-9.93926,36,364.365649
-3.501991,33,364.395535
-22.230528,41,364.563088
-16.649528,36,364.596
-23.298499,37,364.757593
-20.42943,35,364.787516
-13.239841,33,364.816413
-32.226638,51,364.994937
-16.455697,35,365.026851
-3.681027,38,365.061759
-23.646903,38,365.228326
-23.760183,39,365.265215
-14.057925,34,365.426771
-23.340288,39,365.462121
-9.227079,43,365.500032
-27.69299,36,365.657598
-23.178503,37,365.69051
-18.978861,38,365.848223
-14.211085,33,365.876681
-26.511699,38,365.910566
-13.525855,36,366.072723
-11.482396,37,366.105637
-26.966607,36,366.137551
-29.613909,39,366.300128
-15.584185,36,366.332058
-6.883912,43,366.369954
-13.708767,46,366.541473
-21.059238,34,366.571393
-11.331616,36,366.732987
-27.096951,43,366.769863
-27.166247,41,366.805768
-17.161326,43,367.18287
-13.629475,34,367.215755
-18.537417,41,367.38358
-17.914805,37,367.416518
-14.765571,40,367.45439
-7.115373,46,367.622474
-7.511497,36,367.654396
-22.313275,35,367.810972
-16.367157,28,367.834908
-22.869138,37,367.870789
-22.711175,41,368.036347
-14.193374,44,368.079232
-16.238315,33,368.109153
-4.055635,38,368.271719
-10.246511,41,368.307624
-17.901904,32,368.466723
-9.871305,37,368.500619
-21.364225,36,368.532534
-14.892367,38,368.694445
-38.061465,58,368.745285
-32.874996,49,368.916363
-22.676947,35,368.94728
-19.33732,34,368.979654
-11.93288,36,369.141223
-14.11028,37,369.174135
-32.672951,49,369.345704
-21.561228,35,369.375612
-11.760402,40,369.409521
-15.888726,33,369.558133
-5.923677,30,369.584041
-30.527084,52,369.755095
-18.405333,38,369.787011
-27.846282,48,369.828898
-17.635649,37,369.986477
-25.733399,35,370.018393
-12.509221,37,370.051306
-14.357204,39,370.215156
-14.278784,34,370.246073
-18.10422,46,370.410634
-23.76094,37,370.444574
-11.923346,55,370.623098
-11.806219,46,370.664983
-9.26982,35,370.698865
-17.208614,40,370.866454
-7.973614,35,370.899337
-9.585425,41,371.064398
-14.625365,41,371.101867
-10.681965,42,371.138739
-30.549204,46,371.312299
-18.099134,37,371.344191
-3.975094,41,371.722073
-10.830986,34,371.752991
-27.799454,40,371.790981
-13.34909,40,371.95654
-26.003532,50,372.000423
-19.795603,35,372.163012
-8.260473,40,372.196898
-21.425958,35,372.226819
-13.993503,33,372.38739
-27.36041,42,372.424292
-32.429797,40,372.59087
-6.630379,32,372.61977
-22.282994,39,372.653679
-20.15577,40,372.81875
-7.737302,40,372.856648
-26.449288,34,372.887599
-17.219736,43,373.054122
-6.358932,39,373.091023
-15.056469,39,373.253695
-7.834969,47,373.295582
-12.829669,39,373.329491
-18.444282,33,373.49106
-22.988381,34,373.520981
-23.775696,42,373.683547
-19.700314,35,373.714465
-20.652193,38,373.748403
-13.368521,41,373.911937
-28.990588,44,373.950834
-5.917786,31,373.977762
-20.509422,32,374.137808
-19.473889,52,374.182682
0.020947,26,374.335783
-11.471698,37,374.367722
-9.187488,36,374.399614
-24.620651,39,374.563529
-27.031571,32,374.591455
-27.821298,54,374.759514
-10.398893,37,374.792427
-9.283343,43,374.830326
-33.337468,47,375.003863
-6.745686,29,375.029794
-12.941874,41,375.068689
-13.338375,34,375.22729
-10.643371,35,375.259182
-21.834027,35,375.42218
-21.642316,44,375.46008
-28.385841,35,375.493988
-20.926628,37,375.655062
-8.188108,33,375.682961
-12.44719,32,375.711884
-6.720178,37,375.870541
-12.611937,33,375.898467
-16.162698,37,375.930847
-15.016394,42,376.322802
-4.590162,35,376.354717
-17.70699,38,376.51828
-9.442391,35,376.55021
-4.058121,33,376.581112
-14.037987,38,376.738204
-9.945384,29,376.764162
-21.693836,47,376.806024
-10.689574,30,376.959626
-23.716088,45,376.999508
-21.84749,45,377.169872
-9.492931,34,377.19876
-12.086837,34,377.228681
-26.659375,40,377.394239
-20.437223,47,377.43513
-25.388318,39,377.601686
-21.096778,34,377.6336
-27.736698,44,377.672497
-24.392256,37,377.830076
-27.516855,39,377.863476
-21.617487,38,377.896388
-11.011307,39,378.059959
-17.113701,36,378.093864
-28.633352,49,378.264656
-8.392882,39,378.299563
-21.125574,36,378.332476
-17.055669,37,378.493532
-7.638217,46,378.533421
-11.741149,34,378.693971
-13.048402,44,378.733864
-17.709844,36,378.766775
-17.774732,38,378.923386
-16.191943,40,378.959262
-18.033798,37,379.122825
-22.880296,49,379.165711
-9.970214,30,379.193638
-14.733811,33,379.354203
-19.446725,43,379.392103
-26.84285,39,379.425039
-16.549872,41,379.586584
-26.250797,38,379.620494
-20.24243,32,379.781449
-26.098411,39,379.816354
-19.697117,34,379.847271
-28.812759,49,380.022804
-23.967534,34,380.052724
-27.118832,49,380.226303
-24.476001,37,380.262165
-11.749126,36,380.297071
-16.423466,36,380.455648
-20.106261,41,380.49255
-22.596626,35,380.523468
-16.675073,37,380.905544
-18.187795,38,380.94045
-6.41693,40,381.101966
-4.263365,36,381.134877
-21.869761,35,381.164798
-16.34466,34,381.321407
-11.052907,42,381.360276
-15.612633,36,381.392203
-10.933923,39,381.555755
-27.806291,38,381.587692
-5.902745,51,381.763202
-2.939555,31,381.791158
-20.2629,37,381.826034
0.564369,17,381.975143
-10.974929,37,382.008056
-5.53287,36,382.039971
-22.855462,36,382.198555
-27.607316,43,382.234483
-10.975537,47,382.404036
-4.580413,38,382.438914
-19.828001,34,382.47158
-24.378553,36,382.633683
-26.23019,46,382.674572
-18.958587,37,382.836116
-13.45956,43,382.874015
-23.168114,38,382.908922
-20.902733,41,383.070491
-23.954679,36,383.101409
-15.631474,33,383.131355
-25.478405,34,383.290903
-14.81696,33,383.319826
-32.826871,57,383.501836
-8.253255,51,383.547714
-24.23498,41,383.711341
-13.859734,38,383.743226
-21.556844,36,383.776138
-20.808089,46,383.945306
-8.361193,36,383.979753
-10.942651,46,384.146305
-12.003445,44,384.184205
-22.908832,35,384.216119
-21.957546,37,384.377688
-19.400094,34,384.407609
-24.011592,41,384.573167
-26.476055,41,384.608073
-22.444068,42,384.645001
-5.758331,39,384.807542
-30.317014,40,384.843446
-19.283564,35,384.873367
-23.156382,46,385.043304
-11.726565,33,385.073224
-21.086184,45,385.46506
-18.792473,35,385.496948
-14.501512,29,385.522879
-23.594706,41,385.688437
-15.980717,32,385.71736
-28.635596,36,385.750272
-12.480424,43,385.914833
-15.235931,38,385.947746
1,1,385.949741
-13.021689,33,386.112307
-22.888291,38,386.147243
-28.205641,40,386.183118
-2.698048,42,386.349109
-16.925806,38,386.384017
-22.77275,39,386.547606
-26.952555,40,386.583511
-9.821569,35,386.615433
-9.284835,32,386.775611
-21.623035,35,386.809104
-18.933247,36,386.842011
-29.218318,35,387.002034
-14.634486,34,387.030964
-24.520235,38,387.063851
-10.574897,39,387.228437
-7.177489,37,387.262322
-17.292557,33,387.4209
-8.990813,38,387.454811
-21.07078,40,387.490714
-16.880095,42,387.653303
-12.597431,38,387.689184
-7.916337,32,387.719104
-17.870598,44,387.882695
-10.238453,38,387.917112
-2.982642,37,388.080676
-21.405784,48,388.121567
-17.547996,33,388.15049
-2.587113,36,388.306717
-13.358572,33,388.337877
-17.241181,31,388.365815
-18.499149,36,388.527372
-9.791496,32,388.557292
-18.447148,38,388.591201
-10.318658,35,388.753768
-10.321982,37,388.78668
-3.746887,44,388.953236
-0.080689,31,388.980163
-21.123227,35,389.011107
-12.474861,35,389.170194
-22.716342,35,389.202133
-7.253419,40,389.237014
-14.099689,33,389.397154
-33.017955,54,389.444003
-22.842622,32,389.599599
-13.95528,38,389.633509
-12.299597,40,389.668437
-24.353755,41,390.057004
-16.189098,34,390.087921
-2.002252,31,390.114849
-19.84525,30,390.272429
-26.251344,38,390.306351
-20.37266,31,390.337257
-26.466253,40,390.502815
-28.573892,51,390.547695
-23.726262,34,390.710261
-18.816751,34,390.741179
-15.129259,40,390.776113
-23.958156,41,390.943663
-8.353371,33,390.973123
-15.107019,40,391.135667
-16.749345,36,391.167612
-12.77488,37,391.201545
-27.768735,38,391.363091
-18.499085,41,391.402
-27.02479,43,391.440882
0.382883,24,391.587776
-9.692851,41,391.624677
-34.717037,55,391.802204
-18.59958,42,391.840103
-7.707229,35,391.871021
-5.90795,34,392.031592
-22.283119,34,392.060515
-15.626172,30,392.088441
-3.450004,38,392.249012
-31.025708,41,392.284942
-20.659941,51,392.457962
-8.200737,37,392.491359
-23.689792,41,392.655915
-20.807739,46,392.69681
-16.751734,38,392.730693
-22.769688,39,392.888569
-20.121866,35,392.919486
-7.087928,32,392.950404
-26.679726,33,393.110976
-19.71151,36,393.14289
-27.886246,42,393.307451
-10.062806,36,393.338392
-6.751359,47,393.379272
-24.011111,40,393.546813
-21.708166,34,393.578728
-2.991098,32,393.606677
-13.08143,40,393.773209
-14.421964,40,393.809114
-32.341564,56,393.984645
-24.440148,47,394.026533
-21.87759,44,394.193097
-17.566265,38,394.229991
-13.944473,44,394.627891
-19.861917,39,394.663795
-31.95142,46,394.704712
-19.661247,35,394.865257
-21.722029,46,394.905151
-20.375514,32,394.933103
-24.839605,40,395.097642
-13.073096,52,395.143542
-10.124071,32,395.301606
-19.725442,35,395.332522
-3.218386,45,395.501073
-4.4736,34,395.532015
-19.708565,23,395.552935
-29.010863,42,395.72348
-6.436565,39,395.759385
-15.63766,35,395.790302
-19.74436,33,395.943891
-17.879513,45,395.984783
-21.200112,39,396.01969
-17.940706,31,396.176272
-17.279154,38,396.213174
-8.539245,31,396.242097
-15.12087,39,396.419623
-18.510527,33,396.45453
-25.152504,35,396.487454
-8.755073,31,396.657946
-14.962835,33,396.688863
-15.276067,34,396.720779
-21.309562,39,396.892348
-14.483069,27,396.916008
-23.59702,40,397.075788
-8.320244,35,397.105709
-16.069413,33,397.135652
-14.313798,34,397.328115
-27.709875,34,397.359033
-14.622513,31,397.387956
-15.597432,36,397.556506
-19.577236,43,397.5964
-29.681807,34,397.630309
-27.250093,35,397.803846
-13.514851,33,397.83676
-6.444964,34,397.869671
-22.425227,39,398.04672
-12.649133,42,398.085603
-8.298505,32,398.115096
-19.000075,38,398.282123
-17.601706,35,398.314038
-29.432925,40,398.469815
-9.818018,33,398.500733
-18.803608,39,398.533646
-7.350763,38,398.694243
-19.90644,41,398.732116
-15.451757,33,398.762036
-21.062278,48,398.938603
-16.435617,31,398.96649
-10.925769,34,399.34756
-17.1506,45,399.389448
-21.403921,36,399.422361
-26.090628,31,399.581598
-18.907341,34,399.610521
-10.076864,43,399.649938
-14.277332,39,399.81651
-21.758019,41,399.854379
-21.271982,34,400.015948
-14.526319,36,400.046865
-20.26986,32,400.073793
-24.88977,36,400.22641
-21.480399,38,400.260296
-29.50936,38,400.293235
-25.294848,44,400.461759
-15.638625,31,400.490682
-19.859166,33,400.519604
-19.6908,38,400.67964
-36.361706,47,400.721555
-20.814531,33,400.881102
-26.031006,39,400.916009
-3.414659,43,400.955902
-18.736388,34,401.112628
-36.186621,54,401.16467
-12.015865,36,401.326646
-21.762355,42,401.365663
-20.863618,36,401.531612
-20.050907,38,401.564695
-11.825762,44,401.603615
-26.959257,40,401.765695
-34.911828,45,401.805562
-17.896144,36,401.966134
-28.261677,39,402.004033
-20.024881,32,402.032982
-17.239503,56,402.209484
-19.655517,33,402.23741
0.832723,9,402.247384
-12.976717,36,402.408982
-12.945614,33,402.436878
-22.301322,42,402.477195
-23.070618,38,402.641802
-19.403575,42,402.678658
-21.698315,38,402.841662
-20.90121,36,402.871583
-25.056071,36,402.903497
-7.003106,35,403.066063
